transaction_id,customer_id,source_table,amount,country_risk_score,velocity_24h,kyc_complete,kyb_complete,is_cross_border,rule_alert,model_probability,risk_tier
TX146606,4272,wire,1359.44,2,5,1,1,0,0,0.10504171041949473,Low
TX146607,1633,core_banking,1714.54,5,0,1,1,0,0,0.07310177646545701,Low
TX146608,4118,wire,1524.84,3,7,0,1,0,0,0.38778544292689815,Medium
TX146609,1943,kyc,5661.85,3,1,1,1,0,0,0.062278586706798464,Low
TX146610,6184,kyc,712.34,4,1,1,0,0,0,0.12953594001645755,Low
TX146611,5642,kyc,526.46,5,2,1,1,0,0,0.11090068239807145,Low
TX146612,1291,core_banking,7215.95,4,5,1,1,0,0,0.2014201801952822,Low
TX146613,4225,kyc,914.3,8,1,1,1,0,1,0.18572977316916203,Low
TX146614,2259,cards,1482.14,4,3,1,1,0,0,0.1112411966208834,Low
TX146615,4491,cards,930.46,1,1,1,1,1,0,0.052778257611631726,Low
TX146616,4268,cards,1774.03,5,2,0,1,0,0,0.24270448712843723,Low
TX146617,6806,wire,68048.68,9,2,1,1,0,1,0.8024541166916612,High
TX146618,2065,wire,2597.92,1,3,1,1,1,0,0.08874361565111401,Low
TX146619,4029,core_banking,3556.39,1,3,1,1,0,0,0.05491302709535165,Low
TX146620,6793,cards,1316.56,3,2,1,1,1,0,0.1126533413156976,Low
TX146621,1702,kyc,3234.73,5,2,1,1,1,0,0.1920437888468497,Low
TX146622,2523,core_banking,9640.77,4,5,0,1,0,0,0.4030980450545081,Medium
TX146623,5311,core_banking,4033.57,10,6,1,1,0,1,0.6085389621724863,Medium
TX146624,1648,core_banking,27026.86,9,1,1,1,0,1,0.42945871980841466,Medium
TX146625,2247,wire,1682.55,9,6,1,1,0,1,0.5197120903547747,Medium
TX146626,6742,kyc,425.01,1,1,1,1,1,0,0.05190081396593706,Low
TX146627,4489,kyc,5444.12,2,4,1,0,0,0,0.17516488144893527,Low
TX146628,1336,core_banking,5536.15,7,2,1,1,0,0,0.20648662585191407,Low
TX146629,6126,kyc,3893.83,8,1,1,1,0,1,0.20202014219800565,Low
TX146630,4141,kyc,928.33,2,3,1,1,0,0,0.06552773557254353,Low
TX146631,3862,kyc,2104.34,1,3,1,1,0,0,0.052334385060474685,Low
TX146632,6954,kyc,4439.68,2,2,1,1,0,0,0.05816144480097811,Low
TX146633,2885,kyc,4670.84,10,5,1,1,1,1,0.6821086720580942,High
TX146634,3271,core_banking,7122.15,4,5,1,1,1,0,0.30349184741130736,Low
TX146635,4453,wire,1351.02,5,4,1,1,1,0,0.2684080924108528,Low
TX146636,2449,kyc,546.66,1,4,1,1,0,0,0.0629222216469472,Low
TX146637,1761,wire,3039.5,9,1,1,1,0,1,0.2453408911362777,Low
TX146638,1828,kyc,6790.56,8,1,1,1,0,1,0.21885858704154237,Low
TX146639,2845,core_banking,970.71,2,2,1,1,1,0,0.08658805145267981,Low
TX146640,1477,wire,17804.55,10,1,1,0,1,1,0.715685387102224,High
TX146641,4024,kyc,2584.01,8,1,1,1,0,1,0.19473062586119666,Low
TX146642,6961,wire,11316.64,3,4,0,1,0,0,0.2965214971114995,Low
TX146643,2524,cards,21426.58,1,5,1,1,0,0,0.15186218607446275,Low
TX146644,1244,cards,711.54,3,2,1,1,1,0,0.11055386308564771,Low
TX146645,1235,kyc,5938.43,7,1,1,1,0,0,0.17049050502775934,Low
TX146646,1997,kyc,22269.81,5,4,1,1,0,0,0.3056455113247158,Low
TX146647,4510,cards,2317.61,9,4,1,1,0,1,0.4015805844956989,Medium
TX146648,3823,cards,25646.01,3,3,1,1,0,1,0.18058491712976804,Low
TX146649,3407,cards,9842.79,5,3,1,1,0,0,0.18160630140676443,Low
TX146650,5528,wire,2617.63,4,3,1,1,0,0,0.11523149291261496,Low
TX146651,3343,cards,3510.74,9,3,1,1,1,1,0.4857228571756494,Medium
TX146652,4696,wire,752.61,7,2,1,0,1,0,0.4344645446272786,Medium
TX146653,6980,kyc,1842.43,10,5,1,1,0,1,0.5285900422586274,Medium
TX146654,2017,cards,7088.75,9,1,1,1,0,1,0.2725161839176603,Low
TX146655,1670,core_banking,2767.73,4,1,1,1,1,0,0.12098563185692504,Low
TX146656,2305,wire,5147.45,5,5,1,1,0,0,0.2368840418203698,Low
TX146657,1925,wire,11559.24,9,4,1,1,0,1,0.4811522848106137,Medium
TX146658,5975,cards,11130.49,4,1,1,1,0,0,0.09617790847029481,Low
TX146659,6257,core_banking,5396.52,5,2,1,1,0,0,0.12885487620422043,Low
TX146660,4359,core_banking,2089.26,4,0,1,0,1,0,0.17409539218585574,Low
TX146661,1781,cards,4358.3,8,5,1,1,0,1,0.411574688166286,Medium
TX146662,6107,wire,4614.46,5,4,1,1,1,0,0.29142073135800745,Low
TX146663,6505,wire,1921.18,9,3,1,1,0,1,0.34012018040138287,Low
TX146664,3446,kyc,5306.6,2,3,1,1,1,0,0.12408861279068861,Low
TX146665,5031,core_banking,1622.98,7,5,1,1,0,0,0.324493845176689,Low
TX146666,4650,kyc,3580.08,9,6,1,1,0,1,0.5362619228981397,Medium
TX146667,4168,wire,2010.93,3,3,1,1,0,0,0.08789457869225814,Low
TX146668,3119,wire,2272.6,4,5,1,1,0,0,0.17501998419079984,Low
TX146669,2670,kyc,9116.92,1,3,1,1,0,0,0.06593307976820616,Low
TX146670,2653,kyc,9054.65,3,2,1,1,0,0,0.08761680534697534,Low
TX146671,3156,kyc,3074.61,3,2,1,0,0,0,0.13559268599518587,Low
TX146672,5559,cards,12877.19,2,7,1,1,0,0,0.2245581416829162,Low
TX146673,5955,wire,7659.39,3,5,1,1,0,0,0.162203793686408,Low
TX146674,1679,cards,6603.14,3,4,1,1,0,0,0.1268734801611013,Low
TX146675,1345,core_banking,3391.93,8,5,1,0,0,1,0.5765721988088547,Medium
TX146676,3869,kyc,7102.23,6,1,1,1,0,0,0.13926333770386667,Low
TX146677,5611,wire,2369.98,9,3,1,1,0,1,0.34365446276688355,Low
TX146678,4365,kyc,4580.14,2,4,1,0,1,0,0.2631432196610644,Low
TX146679,5966,wire,12622.51,1,2,1,1,0,0,0.058512969066081465,Low
TX146680,5281,cards,9184.34,8,4,0,1,0,1,0.613358550609058,Medium
TX146681,5235,kyc,2038.67,10,3,1,1,0,1,0.40645337417855637,Medium
TX146682,4231,cards,11013.92,8,6,1,1,0,1,0.5313306969816326,Medium
TX146683,1327,wire,1084.4,1,0,1,1,1,0,0.041804573660415525,Low
TX146684,2078,kyc,3551.26,8,2,1,1,0,1,0.24310963504547667,Low
TX146685,5455,wire,11515.3,6,2,1,1,0,0,0.19513789533206757,Low
TX146686,2852,cards,1644.78,8,4,1,0,0,1,0.49939182529993303,Medium
TX146687,5338,wire,5059.0,6,6,1,1,0,0,0.34458338031704333,Low
TX146688,3035,core_banking,5821.59,10,3,1,1,0,1,0.4387481074034607,Medium
TX146689,1078,kyc,13282.56,9,4,1,0,0,1,0.664829130271748,High
TX146690,5057,wire,2242.14,7,2,1,0,1,0,0.44731501843225474,Medium
TX146691,6353,wire,8494.07,1,2,1,1,0,0,0.051042395598433016,Low
TX146692,3675,core_banking,1820.42,3,1,1,1,0,0,0.05487365272454265,Low
TX146693,1793,core_banking,2560.68,5,3,1,1,0,0,0.1467432296693119,Low
TX146694,3487,cards,3678.88,8,4,1,1,1,1,0.47970136269728686,Medium
TX146695,6764,kyc,3239.01,1,2,1,0,0,0,0.08266816838930195,Low
TX146696,2910,core_banking,9670.26,5,3,1,1,0,0,0.18071054411675255,Low
TX146697,1424,wire,41528.83,5,4,1,1,0,1,0.4634426146970769,Medium
TX146698,5606,kyc,3665.56,10,3,1,1,0,1,0.4202601851206041,Medium
TX146699,2428,wire,3782.27,5,1,1,1,0,0,0.0981792797218812,Low
TX146700,1223,cards,20199.09,7,1,1,1,0,0,0.2529326960974151,Low
TX146701,5141,cards,40826.47,1,1,1,1,0,1,0.11495746150214844,Low
TX146702,3029,cards,3155.74,9,3,1,1,0,1,0.34988400853638985,Low
TX146703,1823,core_banking,5052.36,4,2,1,1,0,0,0.09946641592885193,Low
TX146704,1323,wire,962.38,2,3,1,1,0,0,0.06560074881132377,Low
TX146705,2109,kyc,1712.45,5,3,1,1,0,0,0.14306484642316128,Low
TX146706,1897,wire,721.4,2,3,1,1,0,0,0.06508563941254991,Low
TX146707,1067,core_banking,2700.99,8,1,1,1,0,1,0.19537345809362008,Low
TX146708,3224,kyc,19575.66,1,1,1,1,0,0,0.05814826097219177,Low
TX146709,5958,cards,1541.75,6,3,1,1,1,0,0.27567076704902616,Low
TX146710,3374,wire,1943.0,3,2,1,1,0,0,0.06965538881617106,Low
TX146711,1225,wire,5874.57,7,2,1,1,0,0,0.208434126622012,Low
TX146712,6290,wire,757.98,8,1,1,1,1,1,0.28222111552032275,Low
TX146713,4795,core_banking,5091.57,8,6,1,1,0,1,0.4795626307956454,Medium
TX146714,6785,core_banking,300.0,10,0,1,1,0,1,0.2333483723001185,Low
TX146715,4493,wire,2809.22,10,6,1,1,0,1,0.5982846041407379,Medium
TX146716,3862,cards,766.85,3,3,1,1,0,0,0.08446585810244993,Low
TX146717,4067,core_banking,1758.71,5,0,1,1,0,0,0.07320659595752904,Low
TX146718,1038,kyc,3249.46,10,4,1,1,0,1,0.4784461409074959,Medium
TX146719,3250,core_banking,3271.46,5,3,1,1,0,0,0.14988556078169377,Low
TX146720,3651,core_banking,3010.08,1,1,1,1,0,0,0.03341878364630933,Low
TX146721,2797,kyc,34616.35,10,2,1,1,0,1,0.6251749741854281,Medium
TX146722,6022,core_banking,7566.99,8,4,1,1,0,1,0.3786798531512107,Medium
TX146723,6741,wire,684.42,4,4,1,1,0,0,0.13516467069848762,Low
TX146724,3869,wire,913.37,1,2,1,1,0,0,0.039618590193719876,Low
TX146725,5712,kyc,14014.95,8,5,1,1,0,1,0.4951309664188315,Medium
TX146726,2338,kyc,3686.49,3,1,1,1,1,0,0.09700339200684312,Low
TX146727,6536,cards,13031.84,9,3,1,1,0,1,0.4319534357145551,Medium
TX146728,5219,core_banking,10322.64,6,3,1,1,0,0,0.22992980612275216,Low
TX146729,5403,kyc,2780.97,2,2,1,1,0,0,0.05506165888131992,Low
TX146730,4568,wire,4307.24,2,4,1,1,0,0,0.09201747735257128,Low
TX146731,5974,core_banking,2042.01,2,1,1,1,0,0,0.04234936309148472,Low
TX146732,4204,core_banking,9523.79,6,4,1,1,1,0,0.39253535890854,Medium
TX146733,6785,cards,4192.86,6,7,1,1,0,0,0.39573933974444936,Medium
TX146734,4974,kyc,12502.48,8,1,1,1,0,1,0.25494443120814425,Low
TX146735,3721,cards,1865.85,8,2,1,1,0,1,0.23242024597258093,Low
TX146736,2250,kyc,2802.73,10,1,1,1,0,1,0.299033508336537,Low
TX146737,6441,core_banking,2125.78,6,4,1,1,0,0,0.22346312822162584,Low
TX146738,1336,wire,16559.78,7,3,1,1,0,0,0.3295087596540853,Low
TX146739,1258,kyc,3528.32,1,1,1,1,0,0,0.03400967420081437,Low
TX146740,1185,wire,3284.43,7,3,1,1,1,0,0.34863492763125753,Low
TX146741,1647,wire,3017.17,5,6,0,1,0,0,0.47641774704265566,Medium
TX146742,2482,cards,11814.53,8,2,1,1,1,1,0.42641540059315725,Medium
TX146743,3942,wire,71956.69,4,3,1,1,0,1,0.5959177360726954,Medium
TX146744,2659,cards,44881.43,3,7,1,1,0,1,0.5401260355806036,Medium
TX146745,3723,wire,7437.98,4,6,1,1,1,0,0.3613128125791656,Medium
TX146746,3687,core_banking,1407.56,10,4,0,1,0,1,0.6790184380869176,High
TX146747,3629,core_banking,2028.91,1,3,1,1,0,0,0.05220360510759321,Low
TX146748,1357,wire,4915.32,7,4,1,1,0,0,0.29567816943245473,Low
TX146749,4223,kyc,357.01,10,5,1,1,0,1,0.5156187543574466,Medium
TX146750,2797,cards,1903.63,3,4,1,1,1,0,0.17604548195304012,Low
TX146751,4230,wire,8722.34,8,2,1,1,1,1,0.40017929533112845,Medium
TX146752,1363,cards,733.42,5,2,1,1,0,0,0.11161692942061432,Low
TX146753,6223,core_banking,6190.84,1,2,1,1,0,0,0.04727608480351127,Low
TX146754,5333,kyc,2095.73,6,3,1,1,0,0,0.18292577827869666,Low
TX146755,3075,cards,1918.0,5,2,1,1,0,0,0.11579474914216784,Low
TX146756,3157,core_banking,6526.32,1,4,0,1,0,0,0.16916188676787794,Low
TX146757,2897,core_banking,17639.88,2,3,1,1,0,0,0.11178820184010797,Low
TX146758,6947,core_banking,3391.46,3,4,0,1,0,0,0.24208196121882655,Low
TX146759,5211,wire,14366.89,5,4,1,1,0,0,0.25027261876094087,Low
TX146760,3761,cards,5077.15,3,2,1,0,0,0,0.14401939378797182,Low
TX146761,4890,wire,1172.21,3,6,1,1,1,0,0.2555985068249443,Low
TX146762,1386,core_banking,10950.56,6,5,1,1,0,0,0.33476080630098626,Low
TX146763,5979,kyc,13496.73,1,5,1,1,0,0,0.1194536170849076,Low
TX146764,4574,kyc,5411.14,9,1,1,1,0,1,0.26103229186465654,Low
TX146765,2855,kyc,1015.14,9,1,1,1,1,1,0.3442367673853836,Low
TX146766,5158,wire,829.41,10,3,1,1,1,1,0.5322126586621361,Medium
TX146767,1038,core_banking,5836.84,3,6,1,1,0,0,0.1891242545991711,Low
TX146768,3941,core_banking,5824.85,1,4,1,1,0,0,0.07473509748255522,Low
TX146769,6664,core_banking,7384.82,9,6,1,1,0,1,0.5691707654316118,Medium
TX146770,5557,cards,409.43,10,4,1,1,0,1,0.4537154015210662,Medium
TX146771,1265,kyc,1531.61,4,5,1,1,0,0,0.17130683566294694,Low
TX146772,4539,kyc,2052.45,1,3,1,1,0,0,0.052244385395210785,Low
TX146773,5080,wire,10655.26,9,3,1,1,1,1,0.5480844611901985,Medium
TX146774,4158,wire,3722.13,8,2,1,1,1,1,0.35899577006300676,Medium
TX146775,2930,cards,11350.47,2,7,1,1,0,0,0.21539048851250017,Low
TX146776,5073,wire,1358.4,6,3,1,1,0,0,0.17910014559528153,Low
TX146777,3541,wire,573.59,5,2,1,1,0,0,0.11106343529122968,Low
TX146778,6693,wire,8472.56,1,2,1,1,0,0,0.05100594207362809,Low
TX146779,6028,cards,2923.44,10,4,1,1,1,1,0.6111907879933556,Medium
TX146780,6456,wire,3837.86,2,5,1,1,0,0,0.11348021890581891,Low
TX146781,3517,wire,1051.99,4,3,1,1,1,0,0.17607342099453993,Low
TX146782,5064,cards,4186.22,4,2,1,1,0,0,0.09678380209766783,Low
TX146783,1866,kyc,4500.61,2,4,1,1,0,0,0.09258450485792073,Low
TX146784,5514,cards,3723.4,8,6,1,1,0,1,0.4676251084372245,Medium
TX146785,5526,wire,7116.91,6,3,1,1,0,0,0.2106672406635066,Low
TX146786,5652,wire,8014.3,9,5,1,1,0,1,0.5126224425288918,Medium
TX146787,1121,cards,12879.38,4,2,1,1,1,1,0.20113402722903076,Low
TX146788,3735,core_banking,3919.89,4,2,1,1,1,0,0.15540746235578531,Low
TX146789,2648,core_banking,19812.63,2,3,1,1,1,1,0.1905318661749599,Low
TX146790,6490,kyc,1013.35,5,2,0,1,0,0,0.23784463673821035,Low
TX146791,4228,kyc,9313.76,1,9,1,1,0,1,0.24158334206485016,Low
TX146792,4668,core_banking,3818.38,5,2,1,1,0,0,0.122780751794373,Low
TX146793,3626,wire,3283.79,9,4,1,1,0,1,0.40973345924185417,Medium
TX146794,1683,cards,2341.83,1,4,1,1,1,0,0.11026511341973926,Low
TX146795,4721,wire,6323.46,9,3,1,1,0,1,0.3755032732379571,Medium
TX146796,4665,wire,23399.86,3,6,1,1,1,1,0.42775786872892396,Medium
TX146797,3288,core_banking,13687.85,2,5,1,1,0,0,0.15304374509977306,Low
TX146798,4777,kyc,9034.87,7,6,1,1,0,0,0.4442874132856197,Medium
TX146799,3343,kyc,3189.75,10,2,0,1,0,1,0.5772858210039863,Medium
TX146800,4961,kyc,18828.92,1,3,1,1,1,1,0.1466666679884722,Low
TX146801,3091,cards,5584.07,2,2,1,1,1,0,0.10024028866039832,Low
TX146802,5639,wire,1283.46,2,4,1,0,0,0,0.15510908247981373,Low
TX146803,6323,kyc,1621.51,2,2,1,1,1,0,0.08840662255236337,Low
TX146804,3906,core_banking,18465.65,4,2,1,1,0,0,0.15011463374096473,Low
TX146805,1103,core_banking,11293.45,8,3,1,1,0,1,0.35098114832489047,Medium
TX146806,5092,kyc,12966.14,5,6,1,0,0,0,0.5134504790590082,Medium
TX146807,6637,cards,4283.12,5,3,1,1,1,0,0.24047249845086727,Low
TX146808,5258,core_banking,1556.88,8,2,1,1,0,1,0.23049661063091886,Low
TX146809,3149,core_banking,624.24,4,2,1,1,0,0,0.08642001711194994,Low
TX146810,4385,wire,1585.34,9,1,1,1,0,1,0.23604018926676967,Low
TX146811,3189,cards,839.4,1,2,1,1,0,0,0.039520200671053815,Low
TX146812,5645,cards,37409.73,1,2,1,1,0,1,0.1289067844979105,Low
TX146813,5355,kyc,2090.11,8,3,1,1,0,1,0.2815378455779506,Low
TX146814,4750,kyc,2091.26,8,3,1,1,0,1,0.2815459871895946,Low
TX146815,3329,cards,2075.64,3,4,1,1,0,0,0.11033217250253226,Low
TX146816,2035,core_banking,636.2,6,4,1,1,0,0,0.2145467965702245,Low
TX146817,4699,kyc,588.34,10,8,1,1,0,1,0.6943619696022605,High
TX146818,3023,kyc,18379.5,2,2,1,1,0,0,0.0913951813565812,Low
TX146819,6421,kyc,21831.31,1,4,1,1,0,0,0.12391099652396684,Low
TX146820,1378,core_banking,12014.73,2,2,1,1,0,0,0.07450348594185237,Low
TX146821,6077,cards,6113.72,3,1,1,1,0,0,0.06320862748732846,Low
TX146822,5677,core_banking,1087.3,7,3,1,1,0,0,0.2223637180742967,Low
TX146823,4092,wire,13276.6,6,4,1,1,1,1,0.4242577271438966,Medium
TX146824,6958,core_banking,3689.63,3,3,1,1,0,0,0.09272033342000069,Low
TX146825,5299,kyc,6271.22,6,1,1,1,0,0,0.1358133451808455,Low
TX146826,1250,cards,4928.63,10,2,1,1,1,1,0.5056252751424617,Medium
TX146827,3354,wire,7982.26,7,2,1,1,0,0,0.22086702626054322,Low
TX146828,6042,core_banking,9715.42,1,3,1,1,1,0,0.11105988605672308,Low
TX146829,5656,cards,3175.75,6,3,1,1,0,0,0.18864346905436638,Low
TX146830,1962,cards,10422.41,3,3,1,1,0,0,0.11453670661226155,Low
TX146831,2021,kyc,2735.11,5,2,1,1,1,0,0.1893451020722717,Low
TX146832,6544,kyc,10106.28,2,4,1,1,0,0,0.11043748219390065,Low
TX146833,1273,wire,10368.61,4,0,1,1,1,1,0.12270086195873585,Low
TX146834,6697,core_banking,676.12,2,9,1,1,0,1,0.23751794414217217,Low
TX146835,4244,kyc,3808.02,2,4,1,1,0,0,0.09056799827296853,Low
TX146836,5844,cards,424.67,6,6,1,1,0,0,0.3089278345692555,Low
TX146837,2292,wire,788.73,8,5,1,1,0,1,0.38168687037007726,Medium
TX146838,3064,core_banking,3908.61,9,5,1,1,0,1,0.4767171879136774,Medium
TX146839,5372,cards,3195.82,7,3,1,1,1,0,0.3479309773794158,Low
TX146840,1973,core_banking,2827.43,9,3,1,1,0,1,0.34727476971181387,Low
TX146841,1607,cards,7086.68,4,8,1,1,0,1,0.34706484170111923,Low
TX146842,4654,wire,2516.79,10,2,1,1,1,1,0.48452685474408763,Medium
TX146843,1050,kyc,1142.47,1,3,1,0,0,0,0.09708745316696546,Low
TX146844,6633,kyc,788.92,7,6,1,0,1,0,0.6764734896021335,High
TX146845,5054,kyc,696.53,7,5,1,1,0,0,0.3174270347554263,Low
TX146846,5282,kyc,1523.49,2,2,1,1,0,0,0.052816067384912596,Low
TX146847,4004,cards,1739.73,7,0,1,1,0,0,0.12141380305525178,Low
TX146848,4742,cards,15127.95,5,3,0,1,0,0,0.396391906686233,Medium
TX146849,6712,core_banking,4352.65,10,2,1,1,0,1,0.36640811550436836,Medium
TX146850,1028,core_banking,1323.11,6,3,1,1,0,0,0.1789186217585036,Low
TX146851,2484,core_banking,8493.72,1,3,1,1,0,0,0.06460241920068995,Low
TX146852,5182,wire,8183.4,8,4,1,1,0,1,0.3837690199035449,Medium
TX146853,1739,cards,2375.66,1,4,0,1,0,0,0.14971324333868996,Low
TX146854,2471,wire,13200.19,6,6,1,1,0,0,0.41144540596448026,Medium
TX146855,1138,cards,10363.21,8,5,1,0,0,1,0.6347646476911627,Medium
TX146856,1330,wire,2693.19,3,2,1,1,0,0,0.07137625798278074,Low
TX146857,3665,cards,3507.24,10,3,0,1,0,1,0.6393982647792019,Medium
TX146858,4960,wire,2591.15,1,1,1,1,0,0,0.03294838099677523,Low
TX146859,1604,core_banking,6337.77,9,1,1,1,0,1,0.2673365606524586,Low
TX146860,6895,kyc,369.28,5,4,1,1,0,0,0.16979579380303852,Low
TX146861,5653,cards,9484.33,8,1,1,1,1,1,0.3479531774296933,Low
TX146862,4976,wire,878.71,4,3,1,0,0,0,0.1979359220598263,Low
TX146863,1431,kyc,1923.95,10,4,1,1,0,1,0.4668831173140635,Medium
TX146864,4113,core_banking,30048.77,6,5,1,0,0,1,0.6641195644161628,High
TX146865,6524,core_banking,2671.94,5,2,1,1,1,0,0.1890059686118089,Low
TX146866,2427,wire,5324.59,8,0,1,1,0,1,0.17169819236010128,Low
TX146867,4245,wire,5733.18,2,1,1,1,0,0,0.047909845697022564,Low
TX146868,4384,cards,5412.39,6,1,1,1,1,0,0.20906569971338018,Low
TX146869,5178,core_banking,2471.09,3,6,1,1,0,0,0.17171632590431457,Low
TX146870,6510,wire,5920.16,10,3,0,1,0,1,0.6586323861776924,High
TX146871,1785,wire,3535.65,6,4,1,1,0,0,0.23214259123151648,Low
TX146872,1377,core_banking,664.2,8,0,1,1,0,1,0.14972583366455477,Low
TX146873,1537,kyc,1185.48,1,1,1,0,0,0,0.061311963930258596,Low
TX146874,2603,kyc,3216.31,9,3,1,1,0,1,0.35036637669145054,Medium
TX146875,3122,cards,6380.31,7,2,1,1,1,0,0.317195744387691,Low
TX146876,6270,wire,6478.53,8,1,1,1,0,1,0.21699726316260612,Low
TX146877,4122,kyc,4552.49,8,0,1,1,0,1,0.16788899282409353,Low
TX146878,5469,cards,3786.63,6,5,1,1,0,0,0.28141208851310323,Low
TX146879,4453,core_banking,3314.28,4,3,1,1,0,0,0.11774080957494512,Low
TX146880,6715,cards,5230.66,1,5,1,1,1,0,0.14970369615040535,Low
TX146881,2978,cards,1427.49,7,5,1,0,0,0,0.4899918744076062,Medium
TX146882,5014,kyc,3910.37,1,1,1,1,0,0,0.034451724396030656,Low
TX146883,2635,core_banking,9160.07,9,2,1,0,0,1,0.510149218239598,Medium
TX146884,2400,kyc,4163.29,8,4,1,1,0,1,0.35108238640650485,Medium
TX146885,6888,cards,1391.82,6,2,1,1,0,0,0.14538243790100674,Low
TX146886,1144,cards,1370.3,2,3,1,1,0,0,0.06648134901677363,Low
TX146887,2635,cards,13459.27,5,3,1,1,0,0,0.20118161656521927,Low
TX146888,3316,core_banking,3229.64,9,2,1,0,0,1,0.4583560457581454,Medium
TX146889,1827,wire,872.34,9,4,1,1,0,1,0.38948723748129144,Medium
TX146890,5631,wire,1344.42,8,3,1,0,1,1,0.5712749223151489,Medium
TX146891,3156,cards,687.0,4,2,1,1,0,0,0.08659359981642478,Low
TX146892,3753,core_banking,709.78,5,4,1,1,0,0,0.17148236340380724,Low
TX146893,2823,kyc,4897.84,8,5,1,1,1,1,0.5526600859494091,Medium
TX146894,6351,wire,2035.39,2,5,1,1,1,0,0.17239304278369286,Low
TX146895,3530,cards,1068.04,9,1,1,1,0,1,0.23279092840917653,Low
TX146896,5723,wire,12559.26,6,1,1,1,0,0,0.16377202554651923,Low
TX146897,4742,core_banking,2729.65,3,2,1,1,0,0,0.07146088632195968,Low
TX146898,6734,wire,3735.23,7,6,1,1,0,0,0.3990879058083676,Medium
TX146899,4618,cards,7624.85,8,2,1,1,0,1,0.27029423822408116,Low
TX146900,6914,core_banking,810.5,2,0,1,1,1,0,0.05408312399646557,Low
TX146901,5189,wire,1002.9,2,4,1,1,0,0,0.0827999232654862,Low
TX146902,1353,core_banking,3719.8,7,1,1,1,0,0,0.1597879065985167,Low
TX146903,1940,kyc,129.83,8,4,1,1,0,1,0.319633640624283,Low
TX146904,5737,core_banking,27789.45,9,6,1,1,0,1,0.7296072314589213,High
TX146905,1275,kyc,5322.21,4,2,1,1,0,0,0.10031561524237233,Low
TX146906,2140,cards,3231.59,1,2,1,0,0,0,0.08264847639689031,Low
TX146907,5744,wire,5838.61,5,2,1,1,0,0,0.13060175445367983,Low
TX146908,3128,kyc,6993.82,3,3,1,1,1,0,0.16586565791319965,Low
TX146909,2302,kyc,5052.15,2,2,1,1,0,0,0.059346887945888833,Low
TX146910,2187,cards,8244.3,2,4,1,1,1,0,0.16777912473565365,Low
TX146911,2893,cards,11658.29,7,3,1,1,1,1,0.41776383801386013,Medium
TX146912,6027,wire,20703.2,1,4,1,1,0,0,0.11968800349577688,Low
TX146913,3734,kyc,1572.62,10,4,1,1,0,1,0.46382375017889166,Medium
TX146914,6723,cards,1042.0,1,2,1,1,1,0,0.06701141425177322,Low
TX146915,5297,cards,1039.78,6,0,1,1,0,0,0.09248969403805923,Low
TX146916,2609,kyc,4472.53,10,0,1,1,0,1,0.26048265720170355,Low
TX146917,1981,cards,579.25,7,3,1,1,1,0,0.32745326739670877,Low
TX146918,6662,wire,892.61,5,5,1,1,0,0,0.2110248959076509,Low
TX146919,6414,cards,6151.81,7,1,1,1,0,0,0.17154929873701394,Low
TX146920,1736,wire,2231.75,10,1,1,1,1,1,0.4202155140934544,Medium
TX146921,2929,wire,3139.2,5,2,1,1,0,0,0.12024332134682858,Low
TX146922,5458,wire,17946.37,7,2,1,1,0,0,0.28661588837938795,Low
TX146923,6895,cards,9952.37,8,2,1,1,0,1,0.2866588284197925,Low
TX146924,6422,cards,4596.04,7,1,1,1,0,0,0.1639483985604756,Low
TX146925,2712,core_banking,1263.9,9,8,1,1,1,1,0.752918082079658,High
TX146926,6380,kyc,2974.25,6,5,1,1,0,0,0.2756982234002275,Low
TX146927,5353,cards,1499.97,4,6,1,1,0,0,0.2095730212720324,Low
TX146928,3776,core_banking,2740.28,7,1,1,0,0,0,0.2701049439884174,Low
TX146929,3260,cards,1414.34,10,4,1,1,0,1,0.4624463298021512,Medium
TX146930,5879,kyc,3856.87,4,2,1,1,0,0,0.09578080099782094,Low
TX146931,6019,wire,2588.41,6,2,1,1,0,0,0.15066361941442835,Low
TX146932,6484,wire,1398.05,3,4,1,1,0,0,0.10802569120531118,Low
TX146933,3774,kyc,1002.49,8,0,1,1,1,1,0.23596811186716524,Low
TX146934,2600,wire,17793.28,10,1,1,1,0,1,0.4189134932605029,Medium
TX146935,6223,kyc,1716.73,9,5,1,0,1,1,0.7465101725395308,High
TX146936,2817,kyc,10047.03,3,5,1,1,0,0,0.17388297137522188,Low
TX146937,5523,wire,3091.24,1,5,1,1,0,0,0.08613188489362063,Low
TX146938,4055,core_banking,3838.19,6,2,1,1,1,0,0.24311746464339207,Low
TX146939,4516,wire,3894.91,10,3,1,1,0,1,0.42221719900774407,Medium
TX146940,2257,kyc,2592.45,2,1,1,1,0,0,0.04313761411132631,Low
TX146941,2499,wire,3449.56,9,5,1,1,0,1,0.47271079491950124,Medium
TX146942,4916,core_banking,6032.38,2,3,1,1,0,0,0.0773530465187863,Low
TX146943,2559,kyc,969.59,1,5,1,1,1,0,0.13169386134664576,Low
TX146944,5014,kyc,2878.64,3,7,1,1,1,0,0.3188096426794823,Low
TX146945,6948,wire,3575.55,1,1,1,1,0,0,0.034064023732702294,Low
TX146946,1494,core_banking,6700.89,4,2,1,0,0,0,0.19069989411107321,Low
